"plate","well","sample","id","bio_rep","station","Instrument","depth","depthbin","time_collected","filter_start_time","time_min","vol","dilution","assay","marker","rep","extract","conc_machine","accepted","positives","negatives","log_offset"
"dPB115","D09","52345-647",647,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1112,1112,672,1.17,1,"Cytb monoplex","cytb",3,"DNA1",0.0536380670964718,21934,1,21933,-13.2231887378968
"dPB129","E02","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,20732,0,20732,-12.6870453061465
"dPB129","E06","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,22130,0,22130,-12.6870453061465
"dPB129","E10","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,21824,0,21824,-12.6870453061465
"dPB129","E02","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,20732,0,20732,-12.6870453061465
"dPB129","E06","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,22130,0,22130,-12.6870453061465
"dPB129","E10","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,21824,0,21824,-12.6870453061465
"dPB129","E02","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,20732,0,20732,-12.6870453061465
"dPB129","E06","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,22130,0,22130,-12.6870453061465
"dPB129","E10","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,21824,0,21824,-12.6870453061465
"dPB116","E02","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"Cytb monoplex","cytb",1,"DNA1",0,20257,0,20257,-12.6870453061465
"dPB116","E06","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"Cytb monoplex","cytb",2,"DNA1",0.0566141605377197,20781,1,20780,-12.6870453061465
"dPB116","E10","52345-648",648,1,"NOAA Boat","Ascension G",30,"Depth",1127,1127,687,2,1,"Cytb monoplex","cytb",3,"DNA1",0.0577423013746738,20375,1,20374,-12.6870453061465
"dPB129","F01","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.062736735,18753,1,18752,-12.6820577646354
"dPB129","F05","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,22126,0,22126,-12.6820577646354
"dPB129","F09","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.054019816,21779,1,21778,-12.6820577646354
"dPB129","F01","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,18753,0,18753,-12.6820577646354
"dPB129","F05","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,22126,0,22126,-12.6820577646354
"dPB129","F09","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,21779,0,21779,-12.6820577646354
"dPB129","F01","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,18753,0,18753,-12.6820577646354
"dPB129","F05","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,22126,0,22126,-12.6820577646354
"dPB129","F09","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,21779,0,21779,-12.6820577646354
"dPB116","F01","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"Cytb monoplex","cytb",1,"DNA1",0.165688410401344,21303,3,21300,-12.6820577646354
"dPB116","F05","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"Cytb monoplex","cytb",2,"DNA1",0.0552165098488331,21307,1,21306,-12.6820577646354
"dPB116","F09","52345-651",651,1,"NOAA Boat","Ascension G",11,"1/3 Depth",1221,1221,741,2.01,1,"Cytb monoplex","cytb",3,"DNA1",0.0578587353229523,20334,1,20333,-12.6820577646354
"dPB114","C02","52345-652",652,2,"NOAA Boat","Ascension G",11,"1/3 Depth",1231,1231,751,2,1,"Cytb monoplex","cytb",1,"DNA1",0.445717215538025,18480,7,18473,-12.6870453061465
"dPB114","C06","52345-652",652,2,"NOAA Boat","Ascension G",11,"1/3 Depth",1231,1231,751,2,1,"Cytb monoplex","cytb",2,"DNA1",0.166031360626221,21259,3,21256,-12.6870453061465
"dPB114","C10","52345-652",652,2,"NOAA Boat","Ascension G",11,"1/3 Depth",1231,1231,751,2,1,"Cytb monoplex","cytb",3,"DNA1",0.106318786740303,22132,2,22130,-12.6870453061465
"dPB128","F04","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,23008,0,23008,-12.6820577646354
"dPB128","F08","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,21634,0,21634,-12.6820577646354
"dPB128","F12","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.109423853,21504,2,21502,-12.6820577646354
"dPB128","F04","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.051134218,23008,1,23007,-12.6820577646354
"dPB128","F08","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0,21634,0,21634,-12.6820577646354
"dPB128","F12","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.054710653,21504,1,21503,-12.6820577646354
"dPB128","F04","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,23008,0,23008,-12.6820577646354
"dPB128","F08","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,21634,0,21634,-12.6820577646354
"dPB128","F12","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,21504,0,21504,-12.6820577646354
"dPB115","F02","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"Cytb monoplex","cytb",1,"DNA1",0.0581274516880512,20240,1,20239,-12.6820577646354
"dPB115","F06","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"Cytb monoplex","cytb",2,"DNA1",0,18396,0,18396,-12.6820577646354
"dPB115","F10","52345-653",653,3,"NOAA Boat","Ascension G",11,"1/3 Depth",1240,1240,760,2.01,1,"Cytb monoplex","cytb",3,"DNA1",0.245840683579445,19144,4,19140,-12.6820577646354
"dPB129","B03","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,20507,0,20507,-12.6870453061465
"dPB129","B07","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_16S",2,"DNA1",0,22209,0,22209,-12.6870453061465
"dPB129","B11","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_16S",3,"DNA1",0,20976,0,20976,-12.6870453061465
"dPB129","B03","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0,20507,0,20507,-12.6870453061465
"dPB129","B07","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.052973889,22209,1,22208,-12.6870453061465
"dPB129","B11","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0,20976,0,20976,-12.6870453061465
"dPB129","B03","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,20507,0,20507,-12.6870453061465
"dPB129","B07","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,22209,0,22209,-12.6870453061465
"dPB129","B11","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,20976,0,20976,-12.6870453061465
"dPB117","B01","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"Cytb monoplex","cytb",1,"DNA1",0,21129,0,21129,-12.6870453061465
"dPB117","B05","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"Cytb monoplex","cytb",2,"DNA1",0,22184,0,22184,-12.6870453061465
"dPB117","B09","52345-659",659,3,"NOAA Boat","Ascension G",18,"2/3 Depth",1401,1401,841,2,1,"Cytb monoplex","cytb",3,"DNA1",0,20299,0,20299,-12.6870453061465
